,Manufacturer,Year,Kilometers_Driven,Location,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
5171,Mahindra,6,58000,Ahmedabad,Diesel,Manual,First,15.1,2179,140,7,7500
5172,Maruti,4,4000,Kolkata,Petrol,Manual,First,24.7,796,47.3,5,3000
5173,BMW,10,58000,Chennai,Diesel,Automatic,First,18.59,2993,265,5,11750
5174,Hyundai,4,29832,Kochi,Petrol,Manual,First,21.1,814,55.2,5,3290
5175,Maruti,4,71156,Chennai,Diesel,Manual,First,26.59,1248,74,5,6500
5176,Maruti,5,64687,Delhi,CNG,Manual,First,31.79,998,58.33,5,3800
5177,Audi,9,54000,Hyderabad,Diesel,Automatic,First,16.55,1968,147.51,5,18000
5178,Skoda,11,75000,Bangalore,Petrol,Automatic,Second,13.7,1798,157.75,5,4950
5179,Tata,5,39208,Kochi,Petrol,Manual,First,17.57,1193,88.7,5,4520
5180,Force,6,41000,Kolkata,Diesel,Manual,First,17,2149,139.07,7,8000
5181,Honda,7,38622,Coimbatore,Petrol,Manual,First,17.4,1497,117.3,5,6260
5182,Nissan,4,18000,Chennai,Petrol,Manual,First,16.95,1498,97.7,5,7500
5183,Maruti,8,52000,Delhi,Petrol,Manual,First,16.1,1621.27645,113.2530497,5.278735151,3650
5184,Volkswagen,9,45000,Mumbai,Petrol,Automatic,First,14.4,1598,103.6,5,3350
5185,Hyundai,6,48656,Mumbai,Petrol,Automatic,First,15.74,1591,121.3,5,5500
5186,Hyundai,8,79000,Bangalore,Diesel,Automatic,First,22,1582,126.2,5,5250
5187,Audi,8,88000,Bangalore,Diesel,Automatic,First,16.55,1968,140,5,16250
5188,Maruti,11,92000,Delhi,Petrol,Manual,First,15.5,1586,103.3,5,2700
5189,Ford,1,9000,Chennai,Diesel,Automatic,First,12.62,2198,158,7,32900
5190,Maruti,12,50121,Coimbatore,Petrol,Manual,First,20.4,1197,83.11,5,3410
5191,Hyundai,6,79000,Hyderabad,Diesel,Manual,First,24,1120,70,5,4150
5192,Volkswagen,6,46000,Hyderabad,Diesel,Manual,Second,20.14,1498,88.8,5,5900
5193,Mercedes-Benz,8,100000,Pune,Petrol,Automatic,First,10,2496,157.7,5,11500
5194,Hyundai,5,41000,Kolkata,Petrol,Manual,First,18.6,1197,81.83,5,4750
5195,Maruti,5,25000,Chennai,Petrol,Automatic,First,24.07,998,67.1,5,3500
5196,Maruti,6,71899,Pune,Diesel,Manual,First,20.77,1248,88.76,7,7250
5197,Maruti,4,7100,Mumbai,Petrol,Automatic,First,23.1,998,67.04,5,4350
5198,Renault,2,38171,Coimbatore,Petrol,Automatic,Second,22.5,999,67,5,4990
5199,Mahindra,7,70359,Bangalore,Diesel,Manual,First,12.05,2179,120,8,7650
5200,Toyota,9,200000,Chennai,Diesel,Manual,First,12.8,2494,102,7,9000
5201,Volkswagen,3,26969,Chennai,Diesel,Manual,First,22.07,1199,73.9,5,6900
5202,Ford,9,56500,Chennai,Diesel,Manual,First,20,1399,68,5,2900
5203,Nissan,6,40000,Kolkata,Diesel,Manual,First,20.45,1461,83.8,5,5750
5204,Force,6,41000,Kolkata,Diesel,Manual,First,17,2200,139.01,7,8000
5205,Renault,3,53105,Kochi,Petrol,Automatic,First,22.5,999,67,5,4410
5206,Skoda,7,23000,Mumbai,Diesel,Manual,First,21.14,1498,103.52,5,4950
5207,Mahindra,4,80999,Hyderabad,Diesel,Automatic,First,16,2179,140,7,14400
5208,Ford,8,82000,Chennai,Diesel,Manual,First,20,1399,68.05,5,2950
5209,Mahindra,3,68557,Coimbatore,Diesel,Manual,First,15.96,2523,62.1,7,8140
5210,Volkswagen,4,34000,Hyderabad,Diesel,Manual,First,20.64,1498,108.5,5,8450
5211,Toyota,5,77000,Pune,Diesel,Manual,First,12.99,2494,100,8,12500
5212,Mahindra,8,48000,Mumbai,Diesel,Manual,First,15.1,2179,140,7,6500
5213,Ford,5,28232,Coimbatore,Petrol,Manual,Second,15.8,1499,110,5,7720
5214,Volkswagen,9,110000,Chennai,Diesel,Automatic,First,16.96,1968,138.1,5,8000
5215,Tata,11,120000,Chennai,Diesel,Manual,Second,13.93,2179,138,7,3000
5216,BMW,7,49000,Mumbai,Diesel,Automatic,First,8.2,2993,245,4,29000
5217,Volkswagen,6,22000,Kolkata,Petrol,Manual,First,16.47,1198,74,5,4110
5218,Hyundai,5,14925,Coimbatore,Petrol,Manual,First,18.5,1197,82.9,5,5370
5219,Maruti,7,75000,Mumbai,Diesel,Manual,First,20.77,1248,88.8,7,6550
5220,Honda,5,23000,Chennai,Petrol,Manual,First,17.4,1497,117.3,5,7000
5221,Honda,6,57000,Mumbai,Petrol,Manual,First,17,1497,118,5,5480
5222,Volkswagen,7,76718,Kochi,Diesel,Automatic,First,16.96,1968,138.03,5,6510
5223,Honda,4,138000,Pune,Diesel,Manual,First,25.8,1498,98.6,5,5150
5224,Mahindra,7,140000,Hyderabad,Diesel,Manual,Second,15.1,2179,140,7,9000
5225,Toyota,12,110000,Mumbai,Petrol,Automatic,Second,14.53,1798,138.1,5,2750
5226,Hyundai,15,126000,Pune,Petrol,Manual,Second,17,1086,113.2530497,5,1200
5227,BMW,8,73000,Bangalore,Diesel,Automatic,First,22.69,1995,190,5,12500
5228,Ford,3,63423,Kochi,Diesel,Manual,First,23,1498,98.96,5,7690
5229,Hyundai,7,62132,Kochi,Petrol,Manual,First,18.5,1197,82.85,5,4570
5230,Honda,7,51000,Mumbai,Petrol,Automatic,First,16.8,1497,118,5,4500
5231,Maruti,5,75000,Hyderabad,Diesel,Manual,First,23.2,1248,73.94,5,4900
5232,Hyundai,12,55410,Kolkata,Petrol,Manual,First,19.81,1086,68.05,5,1650
5233,Chevrolet,5,41000,Mumbai,Petrol,Manual,First,18.2,1199,82.4,5,3250
5234,Hyundai,8,45000,Chennai,Diesel,Manual,First,22.32,1582,126.32,5,6250
5235,Hyundai,2,53322,Kochi,Petrol,Manual,First,15.8,1591,121.3,5,12130
5236,Chevrolet,7,48000,Jaipur,Petrol,Manual,First,18.2,1199,82.4,5,3250
5237,Audi,7,72000,Hyderabad,Diesel,Automatic,First,14.16,1968,174.3,5,29000
5238,Honda,7,50266,Kochi,Petrol,Manual,First,17,1497,118,5,5530
5239,Ford,3,21800,Hyderabad,Petrol,Manual,First,17,1497,121.36,5,8750
5240,Audi,6,45000,Bangalore,Diesel,Automatic,Second,12.07,2967,241.4,7,37900
5241,Hyundai,10,62000,Delhi,Petrol,Manual,First,20.36,1197,78.9,5,2400
5242,Hyundai,6,41681,Chennai,Petrol,Manual,First,17,1197,80,5,4550
5243,Maruti,9,69313,Delhi,Petrol,Manual,Second,17.5,1197,85.8,5,2650
5244,Tata,3,49000,Pune,Diesel,Manual,Second,25,1396,69,5,1600
5245,BMW,8,40471,Coimbatore,Diesel,Automatic,Second,16.2,2993,235,5,25720
5246,Maruti,7,60000,Ahmedabad,Diesel,Manual,First,22.9,1248,74,5,4150
5247,Ford,2,1001,Jaipur,Petrol,Manual,First,19,1194,94.68,5,7230
5248,Hyundai,12,38000,Bangalore,Petrol,Manual,Second,13.9,1599,103.2,5,2600
5249,BMW,12,66000,Mumbai,Diesel,Automatic,Second,16.07,1995,181,5,7250
5250,Toyota,3,33901,Kochi,Diesel,Manual,First,12.8,2494,102,8,14290
5251,Mercedes-Benz,9,57000,Hyderabad,Diesel,Automatic,Second,14.94,2143,204,5,17250
5252,Hyundai,7,170000,Pune,Diesel,Manual,First,22.54,1582,126.2,5,7500
5253,Maruti,6,60000,Hyderabad,Diesel,Manual,First,23.2,1248,73.94,5,4350
5254,Maruti,4,85000,Pune,Diesel,Manual,First,24.3,1248,88.5,5,8900
5255,Hyundai,4,146000,Kolkata,Petrol,Manual,Second,19.1,1197,82,5,3500
5256,Honda,6,56002,Kolkata,Diesel,Manual,First,26,1498,98.6,5,6100
5257,Renault,4,8554,Mumbai,Petrol,Manual,First,25.17,799,53.3,5,3200
5258,Toyota,6,62322,Jaipur,Diesel,Manual,First,23.59,1364,67.06,5,4900
5259,Maruti,5,37929,Kochi,Petrol,Manual,First,24.07,998,67.1,5,3690
5260,Tata,4,5400,Chennai,Petrol,Manual,First,23.84,1199,84,5,3980
5261,Hyundai,7,60000,Kolkata,Diesel,Manual,First,21.9,1396,90,5,2950
5262,Audi,6,55730,Kochi,Diesel,Automatic,First,16.55,1968,147.51,5,15210
5263,Maruti,5,62000,Hyderabad,Diesel,Manual,First,28.4,1248,74,5,6300
5264,Volkswagen,3,14576,Kochi,Petrol,Manual,First,17,1198,73.75,5,6690
5265,Honda,3,17000,Mumbai,Petrol,Automatic,First,16,1497,117.3,7,9500
5266,Hyundai,11,28000,Mumbai,Petrol,Manual,First,17,1197,80,5,2650
5267,Hyundai,8,58200,Ahmedabad,Diesel,Manual,First,14.66,2199,194.3,7,7500
5268,Honda,18,53000,Bangalore,Petrol,Manual,Second,18.13658965,1621.27645,113.2530497,5.278735151,1850
5269,Maruti,2,12278,Kochi,Petrol,Automatic,First,23.1,998,67.04,5,5630
5270,Hyundai,2,17665,Coimbatore,Petrol,Manual,First,15.8,1591,121.3,5,11780
5271,Tata,16,200000,Hyderabad,Diesel,Manual,Second,17.88,1396,52.8,5,850
5272,Volkswagen,9,55893,Mumbai,Petrol,Manual,First,15.04,1598,103.6,5,3350
5273,Maruti,5,60586,Kochi,Petrol,Manual,First,23.1,998,67.04,5,4110
5274,Mercedes-Benz,5,13500,Ahmedabad,Diesel,Automatic,First,17.9,2143,136,5,25510
5275,Maruti,3,30000,Jaipur,Petrol,Manual,First,22.74,796,47.3,5,3100
5276,Ford,2,12000,Delhi,Diesel,Automatic,First,10.91,3198,197,7,33500
5277,Tata,3,65000,Kolkata,Petrol,Manual,First,17.57,1193,88.7,5,4800
5278,Volkswagen,6,38000,Kolkata,Petrol,Manual,First,16.09,1598,103.5,5,3490
5279,Maruti,8,25000,Mumbai,Petrol,Manual,Second,17.5,1373,91.1,7,5150
5280,Mercedes-Benz,9,100000,Mumbai,Diesel,Automatic,First,14,2987,224,5,14410
5281,Volkswagen,6,13710,Mumbai,Petrol,Manual,First,16.2,1199,74,5,4750
5282,Toyota,5,100000,Jaipur,Diesel,Automatic,First,12.55,2982,168.5,7,19000
5283,Maruti,3,17000,Hyderabad,Petrol,Manual,First,23.1,998,67.04,5,4900
5284,BMW,12,89000,Chennai,Diesel,Automatic,Second,16.07,1995,181,4,6300
5285,Honda,14,100173,Jaipur,Petrol,Manual,Second,16.9,1497,100,5,2400
5286,Mitsubishi,11,97000,Pune,Petrol,Manual,First,13.17,1999,114,5,3000
5287,Renault,4,40190,Delhi,Petrol,Manual,First,18.06,1198,74.93,5,4250
5288,Volkswagen,4,29647,Hyderabad,Diesel,Manual,First,20.14,1498,88,5,6300
5289,Maruti,2,43639,Kochi,Petrol,Manual,First,21.1,998,100,5,8150
5290,Hyundai,8,37333,Kochi,Petrol,Manual,First,20.36,1197,78.9,5,3220
5291,Hyundai,2,48407,Kochi,Petrol,Manual,First,18.6,1197,81.83,5,7650
5292,BMW,9,25000,Delhi,Petrol,Automatic,First,10.37,2979,306,2,30000
5293,Hyundai,10,72400,Pune,Petrol,Manual,Second,20.36,1197,78.9,5,2300
5294,Mini,8,18000,Delhi,Petrol,Automatic,First,13.6,1598,181,4,22000
5295,Honda,8,65167,Pune,Petrol,Manual,First,19.4,1198,86.8,5,3280
5296,Maruti,4,25418,Kochi,Petrol,Manual,First,20.73,1373,91.2,5,7090
5297,Maruti,7,38995,Coimbatore,Diesel,Manual,First,19.3,1248,73.9,5,6460
5298,Volkswagen,8,60000,Chennai,Diesel,Manual,First,22.07,1199,73.9,5,4000
5299,BMW,9,72000,Delhi,Diesel,Automatic,First,17.05,1995,184,5,11000
5300,Audi,4,31075,Coimbatore,Diesel,Automatic,Second,12.07,2967,241.4,7,49790
5301,Ford,5,4311,Kolkata,Diesel,Manual,First,25.83,1498,99,5,4800
5302,BMW,3,21000,Bangalore,Diesel,Automatic,First,21.76,1995,190,5,35000
5303,Mercedes-Benz,9,54000,Bangalore,Diesel,Automatic,First,14,2987,224,5,21990
5304,Maruti,13,50000,Mumbai,Petrol,Manual,Second,17.3,1061,64,5,1100
5305,Maruti,2,13000,Delhi,Petrol,Manual,First,21.4,1197,83.1,5,6600
5306,Maruti,7,74000,Pune,Petrol,Manual,First,22,1197,81.8,5,4500
5307,Chevrolet,11,75000,Pune,Petrol,Manual,Second,14.7,1150,76,5,1000
5308,Volkswagen,3,25000,Chennai,Diesel,Manual,First,20.14,1498,88,5,6900
5309,Land,8,139000,Hyderabad,Diesel,Automatic,First,18.13658965,2179,115,5,16750
5310,Audi,5,52000,Mumbai,Diesel,Automatic,First,14.16,1968,174.3,5,25490
5311,Audi,5,20000,Chennai,Diesel,Automatic,First,18.53,1968,187.74,5,35500
5312,Hyundai,2,32663,Kochi,Diesel,Manual,First,24,1186,73.97,5,6280
5313,Mahindra,8,76777,Delhi,Diesel,Manual,Second,12.05,2179,120,8,4880
5314,Tata,4,100303,Hyderabad,Diesel,Manual,First,22.95,1248,74,5,3700
5315,Hyundai,5,43993,Kochi,Petrol,Manual,First,21.1,814,55.2,5,3450
5316,Mahindra,4,72118,Kochi,Diesel,Manual,First,15.4,2179,120,8,10230
5317,Honda,10,83000,Bangalore,Petrol,Automatic,Second,11.1,2354,142,5,6500
5318,Volkswagen,4,7523,Mumbai,Petrol,Manual,First,16.2,1199,74,5,6150
5319,Maruti,6,34670,Mumbai,Petrol,Manual,First,15.1,1196,73,7,2900
5320,Hyundai,4,30000,Ahmedabad,Diesel,Manual,First,24,1120,70,5,5500
5321,Ford,3,17000,Chennai,Diesel,Automatic,First,10.91,3198,197,7,31000
5322,Hyundai,5,59261,Delhi,Diesel,Manual,First,24,1186,73.97,5,4250
5323,Maruti,4,65210,Kochi,Diesel,Manual,First,22.9,1248,74,5,5480
5324,Hyundai,4,19000,Bangalore,Petrol,Manual,First,18.6,1197,81.83,5,7250
5325,Maruti,8,50000,Hyderabad,Petrol,Manual,First,17.5,1298,85.8,5,3000
5326,BMW,5,47000,Hyderabad,Diesel,Automatic,First,22.69,1995,190,5,29500
5327,Honda,13,75000,Mumbai,Petrol,Manual,Second,17.7,1497,78,5,1490
5328,Hyundai,7,54534,Pune,Petrol,Automatic,First,16.95,1197,78.9,5,3650
5329,Ford,2,13000,Ahmedabad,Diesel,Manual,First,23,1498,98.96,5,10900
5330,Maruti,5,48808,Bangalore,Petrol,Manual,First,23.1,998,67.04,5,4300
5331,Maruti,8,63001,Pune,Diesel,Manual,Second,20.77,1248,88.76,7,6110
5332,Toyota,5,64771,Hyderabad,Diesel,Manual,First,12.8,2494,102,8,15500
5333,Honda,4,34634,Mumbai,Petrol,Manual,First,17.8,1497,117.3,5,6900
5334,Maruti,8,69242,Bangalore,Petrol,Manual,First,19.1,1197,85.8,5,4690
5335,Maruti,9,33292,Kochi,Petrol,Manual,First,18.5,1197,85.8,5,3190
5336,Hyundai,8,55000,Pune,Petrol,Automatic,Second,15,1396,98.6,5,3750
5337,Hyundai,1,1000,Pune,Petrol,Manual,First,17.19,1197,81.86,5,8600
5338,Honda,9,80000,Chennai,Petrol,Manual,Second,17,1497,118,5,3850
5339,Porsche,4,65003,Coimbatore,Diesel,Automatic,First,13.6,4134,382,5,67830
5340,Honda,1,16573,Coimbatore,Petrol,Manual,First,17.8,1198,86.7,5,9310
5341,Honda,12,152633,Pune,Petrol,Automatic,First,12.9,1799,130,5,3000
5342,Hyundai,5,53000,Bangalore,Petrol,Manual,First,18.6,1197,81.83,5,5500
5343,Hyundai,3,50129,Hyderabad,Diesel,Manual,First,19.67,1582,126.2,5,13300
5344,Audi,7,63716,Hyderabad,Diesel,Automatic,First,15.73,1968,174.33,5,23000
5345,Maruti,2,11000,Mumbai,Petrol,Manual,First,24.7,796,47.3,5,3350
5346,BMW,8,115000,Chennai,Diesel,Automatic,Third,15.06,1995,177,5,10000
5347,Hyundai,7,63265,Delhi,Petrol,Manual,First,20.36,1197,78.9,5,2950
5348,Volkswagen,4,20000,Pune,Diesel,Manual,First,21.66,1498,108.62,5,6750
5349,Volkswagen,10,79000,Pune,Petrol,Manual,Third,16.47,1198,73.9,5,2440
5350,Maruti,5,41000,Mumbai,Petrol,Manual,First,20.73,1373,91.1,5,5850
5351,Volkswagen,5,26323,Kochi,Petrol,Automatic,First,17.21,1197,103.5,5,7400
5352,Hyundai,4,76000,Pune,Diesel,Manual,First,24.4,1120,71,5,3800
5353,Honda,12,69972,Hyderabad,Petrol,Manual,First,13.5,1799,130,5,3800
5354,Honda,12,69000,Kolkata,Petrol,Manual,First,17.7,1497,78,5,2700
5355,Mahindra,4,65000,Jaipur,Diesel,Manual,First,15.96,2523,62.1,7,7210
5356,Honda,4,29512,Hyderabad,Petrol,Manual,First,17.4,1497,117.3,5,7900
5357,Hyundai,3,51000,Kolkata,Diesel,Manual,First,25.4,1186,73.97,5,4200
5358,Renault,6,58003,Mumbai,Diesel,Manual,First,19.01,1461,108.45,5,5750
5359,Maruti,7,56500,Hyderabad,Petrol,Automatic,First,16.98,998,66.1,5,3450
5360,Audi,6,29063,Bangalore,Diesel,Automatic,First,17.11,1968,174.33,5,25750
5361,Mahindra,2,46811,Coimbatore,Diesel,Manual,First,16,2179,140,7,16590
5362,Renault,6,31897,Coimbatore,Petrol,Manual,First,18.06,1198,74.96,5,4690
5363,BMW,11,52100,Mumbai,Diesel,Automatic,Second,13.2,1995,170,5,7500
5364,Toyota,4,73000,Hyderabad,Diesel,Manual,First,13.68,2393,147.8,7,16500
5365,Honda,11,31423,Kolkata,Petrol,Manual,First,17,1497,118,5,1990
5366,Maruti,6,75180,Chennai,Diesel,Manual,First,22.9,1248,74,5,5250
5367,Renault,7,75000,Mumbai,Diesel,Manual,Second,19.64,1461,108.45,5,5400
5368,Volkswagen,6,15000,Mumbai,Petrol,Manual,First,16.47,1198,74,5,3900
5369,Hyundai,5,12000,Mumbai,Petrol,Manual,First,17.19,1197,81.86,5,5800
5370,BMW,6,32000,Pune,Diesel,Automatic,First,18.12,1995,190,5,30500
5371,Maruti,3,44504,Hyderabad,Diesel,Manual,First,23.4,1248,74,5,5600
5372,Mercedes-Benz,8,66000,Ahmedabad,Diesel,Automatic,First,18.13658965,2987,165,5,23000
5373,Maruti,5,39437,Jaipur,Diesel,Manual,First,28.4,1248,74,5,5150
5374,Hyundai,3,36931,Coimbatore,Diesel,Automatic,First,19.08,1582,126.2,5,9480
5375,Tata,4,17800,Bangalore,Petrol,Automatic,Second,21.9,624,37.48,4,2380
5376,Maruti,11,71346,Hyderabad,Petrol,Manual,First,17.5,1298,85.8,5,3800
5377,Hyundai,5,45000,Delhi,Petrol,Manual,Second,18.6,1197,81.83,5,5500
5378,Hyundai,10,85155,Hyderabad,Petrol,Manual,First,17,1197,80,5,3550
5379,Maruti,5,48823,Mumbai,Petrol,Manual,First,20.73,1373,91.1,5,6350
5380,Land,5,37000,Delhi,Diesel,Automatic,First,12.7,2179,187.7,5,36000
5381,Tata,15,92000,Hyderabad,Diesel,Manual,Second,16.1,1405,70,5,1100
5382,Tata,6,36000,Mumbai,Petrol,Manual,First,17.57,1193,88.7,5,3700
5383,Mahindra,4,24569,Delhi,Diesel,Manual,First,16,1997,140,7,13500
5384,Honda,12,95000,Mumbai,Petrol,Automatic,Third,11.7,2354,177.6,5,2850
5385,Tata,5,25811,Coimbatore,Petrol,Manual,Second,25.4,624,37.5,4,2130
5386,Hyundai,5,65000,Ahmedabad,Diesel,Manual,First,22.7,1582,126.2,5,7750
5387,Tata,3,100400,Chennai,Diesel,Manual,First,25,1396,69,5,2850
5388,Honda,6,76414,Jaipur,Diesel,Manual,First,25.8,1498,98.6,5,4950
5389,Mahindra,8,82103,Kochi,Diesel,Manual,First,15.1,2179,140,7,6200
5390,BMW,7,98000,Pune,Diesel,Automatic,First,18.56,1995,190,5,17500
5391,Hyundai,10,45252,Pune,Petrol,Manual,First,18.9,1197,81.86,5,2250
5392,Maruti,3,10300,Delhi,Petrol,Manual,First,21.4,1197,83.1,5,6750
5393,Hyundai,4,42024,Kochi,Diesel,Automatic,First,19.08,1582,126.2,5,9730
5394,Maruti,2,51236,Kochi,Diesel,Manual,First,25.47,1248,88.5,7,8490
5395,Mini,7,52000,Mumbai,Petrol,Automatic,First,13.6,1598,181,4,25000
5396,Maruti,5,42894,Coimbatore,Diesel,Manual,First,23.2,1248,73.94,5,5590
5397,Skoda,9,68000,Mumbai,Diesel,Automatic,First,15.6,1896,106,5,4800
5398,Ford,6,69000,Delhi,Diesel,Manual,First,22.7,1498,89.84,5,5450
5399,Hyundai,3,10000,Pune,Petrol,Manual,First,18.6,1197,81.83,5,6500
5400,Honda,5,16000,Chennai,Petrol,Manual,First,19.4,1198,86.8,5,4350
5401,Honda,7,46992,Kolkata,Diesel,Manual,First,25.8,1498,98.6,5,3750
5402,BMW,10,170000,Pune,Diesel,Automatic,Third,18.48,1995,177,5,12000
5403,Audi,6,58000,Delhi,Diesel,Automatic,First,12.07,2967,241.4,7,32000
5404,Hyundai,5,50000,Jaipur,Diesel,Manual,Second,24,1120,70,5,4000
5405,Nissan,9,39010,Kolkata,Diesel,Manual,First,23.08,1461,63.1,5,2600
5406,Hyundai,4,26946,Jaipur,Petrol,Manual,First,18.9,1197,82,5,4450
5407,Hyundai,5,28700,Pune,Petrol,Manual,First,21.1,814,55.2,5,2600
5408,Mercedes-Benz,9,60000,Chennai,Petrol,Automatic,First,11.74,1796,186,5,16000
5409,Land,6,38999,Delhi,Diesel,Automatic,First,12.7,2179,187.7,5,32500
5410,Mahindra,4,39000,Mumbai,Diesel,Automatic,First,11.18,2696,184,7,13850
5411,Maruti,2,7784,Coimbatore,Petrol,Manual,First,20.73,1373,91.1,5,8760
5412,Mercedes-Benz,6,45710,Kochi,Petrol,Automatic,First,11.8,3498,272,7,23680
5413,Maruti,3,42000,Chennai,Petrol,Automatic,First,22,1197,81.8,5,5500
5414,Land,7,75995,Coimbatore,Diesel,Automatic,Second,11.49,4367,335.3,5,65810
5415,Renault,7,57000,Kolkata,Diesel,Manual,First,19.01,1461,108.45,5,4990
5416,Hyundai,7,85350,Chennai,Diesel,Manual,Second,22.32,1582,126.32,5,5700
5417,Toyota,4,82725,Coimbatore,Petrol,Automatic,First,14.28,1798,138.03,5,11990
5418,BMW,4,19000,Mumbai,Diesel,Automatic,Second,21.76,1995,190,5,29990
5419,Ford,2,13900,Chennai,Petrol,Manual,First,18.88,1499,110.4,5,9500
5420,Maruti,6,108000,Hyderabad,Diesel,Manual,First,25.2,1248,74,5,5500
5421,Hyundai,4,36000,Bangalore,Diesel,Automatic,First,11.72,2199,194.3,7,23000
5422,Tata,7,62188,Hyderabad,Diesel,Manual,First,17.2,1396,53.5,5,2950
5423,Hyundai,5,58397,Kochi,Diesel,Manual,First,24,1120,70,5,4900
5424,Hyundai,14,85000,Chennai,Petrol,Manual,Third,18.13658965,1086,113.2530497,5,1300
5425,Maruti,4,30000,Delhi,Petrol,Automatic,First,22.5,998,67,5,4250
5426,Mahindra,2,29907,Kochi,Diesel,Manual,First,16,2179,140,7,16360
5427,Audi,11,46000,Kolkata,Diesel,Automatic,First,16.55,1968,147.51,5,9950
5428,Volkswagen,8,65000,Bangalore,Diesel,Manual,First,20.54,1598,103.6,5,5500
5429,Maruti,4,22000,Delhi,Diesel,Manual,First,24.3,1248,88.5,5,8250
5430,Maruti,18,99024,Chennai,Petrol,Manual,First,17.3,993,60,5,950
5431,Hyundai,4,34952,Kochi,Petrol,Manual,First,19.81,1086,68.05,5,4010
5432,Honda,1,13913,Kochi,Petrol,Manual,First,17.5,1199,88.7,5,8200
5433,Honda,6,71000,Chennai,Diesel,Manual,Second,25.1,1498,98.6,5,6200
5434,Toyota,8,97000,Chennai,Diesel,Automatic,First,11.5,2982,169,7,16750
5435,Mahindra,3,21000,Delhi,Diesel,Automatic,First,16,2179,140,7,16500
5436,Ford,13,116000,Mumbai,Diesel,Manual,Third,10.9,2499,113.2530497,7,3750
5437,Ford,8,110438,Kolkata,Diesel,Manual,First,20,1399,68.05,5,3500
5438,Honda,3,66507,Coimbatore,Petrol,Automatic,Second,19,1199,88.7,5,5430
5439,Ford,3,54650,Coimbatore,Diesel,Automatic,First,10.91,3198,197,7,30350
5440,Nissan,6,32000,Hyderabad,Petrol,Automatic,First,17.97,1498,99.6,5,7990
5441,Skoda,9,75378,Coimbatore,Diesel,Manual,First,18.7,1896,66,5,3590
5442,Chevrolet,8,82697,Chennai,Diesel,Manual,First,25.44,936,57.6,5,1900
5443,Toyota,11,135000,Chennai,Petrol,Automatic,First,12.1,2362,164.7,5,4700
5444,Renault,8,149000,Chennai,Diesel,Manual,First,19.01,1461,108.45,5,7250
5445,Mercedes-Benz,4,26212,Kochi,Diesel,Automatic,First,17.9,2143,136,5,24460
5446,Tata,6,23500,Pune,Petrol,Manual,Second,17.57,1193,88.7,5,3900
5447,Hyundai,7,56127,Coimbatore,Petrol,Manual,First,18.5,1197,80,5,5150
5448,Maruti,5,26000,Mumbai,Petrol,Automatic,First,21.5,1197,81.8,5,3650
5449,Hyundai,4,26000,Kolkata,Diesel,Manual,First,25.4,1186,73.97,5,5000
5450,Honda,11,42000,Kolkata,Petrol,Manual,First,17,1497,118,5,2300
5451,Hyundai,19,130000,Pune,Petrol,Manual,Second,13.2,1495,94,5,750
5452,Hyundai,11,137148,Kochi,Petrol,Manual,Second,13.9,1599,103.2,5,1850
5453,Ford,10,114703,Kolkata,Petrol,Manual,First,15.6,1196,70,5,1800
5454,Honda,6,97439,Kochi,Diesel,Manual,First,25.8,1498,98.6,5,4410
5455,Maruti,14,40000,Chennai,Petrol,Manual,First,18.9,998,67.1,5,2000
5456,Maruti,6,81609,Hyderabad,Diesel,Manual,First,17.8,1248,113.2530497,5,5550
5457,Mercedes-Benz,6,28000,Bangalore,Diesel,Automatic,First,13,2987,258,5,31750
5458,Audi,5,37500,Bangalore,Diesel,Automatic,First,17.68,1968,174.33,5,32000
5459,Mercedes-Benz,10,37000,Hyderabad,Diesel,Automatic,First,13.5,2987,282,5,21000
5460,Maruti,10,83000,Ahmedabad,Diesel,Manual,First,19.3,1248,73.9,5,2750
5461,Toyota,15,79012,Coimbatore,Petrol,Manual,First,13.4,1794,125,5,2640
5462,Mahindra,2,27395,Kochi,Diesel,Manual,First,15.4,2179,120,7,14190
5463,Maruti,3,35362,Jaipur,Petrol,Manual,First,22.5,998,67.04,5,3850
5464,Toyota,6,117000,Delhi,Diesel,Manual,First,13,2982,168.5,7,15500
5465,Maruti,10,23000,Mumbai,Petrol,Manual,First,18.2,1061,64,5,1900
5466,Tata,6,59508,Kochi,Petrol,Manual,First,25.4,624,37.48,4,1260
5467,Hyundai,11,69000,Chennai,Petrol,Manual,Second,18.5,1197,80,5,2400
5468,BMW,10,58000,Bangalore,Diesel,Automatic,First,22.69,1995,190,5,11500
5469,Mahindra,6,88511,Jaipur,Diesel,Manual,First,16,2179,140,7,8250
5470,Volkswagen,9,66000,Pune,Petrol,Manual,First,15.8,1598,105,5,2750
5471,Skoda,11,65000,Delhi,Petrol,Manual,Second,17.5,1198,70,5,1400
5472,Tata,5,30676,Coimbatore,Petrol,Manual,First,25.4,624,37.5,4,2900
5473,Ford,9,76000,Chennai,Diesel,Manual,First,20,1399,68,5,2400
5474,Volkswagen,7,23627,Pune,Petrol,Automatic,First,14.8,1598,105,5,4750
5475,Land,2,52827,Kochi,Diesel,Automatic,First,12.7,2179,187.7,5,44760
5476,Honda,5,64465,Kochi,Diesel,Manual,First,26,1498,98.6,5,6220
5477,Renault,2,14000,Chennai,Petrol,Automatic,First,22.5,999,67,5,4500
